rok,miasto,nazwa,kategorie
2020,Łódź,MULTIMEDIALNE PRACOWNIE  NOWOCZESNA INNOWACJA SZKOŁA XI W.,EDUKACJA
2020,Łódź,SPORT  AMA RDOŚ W SP  UL. CENTRALNA   MONT I MODERNIZACJA AL GIMNASTYCZNYCH.,SPOŁECZEŃSTWO
2020,Łódź,DRZEW W ZABYTKOWY ARU JULIANOWSKIM. UZUPEŁNIENIE DRZEWOSTANU PRZETRZEBIONEGO W ZESZŁOROCZNEJ WICHURZE.,NATURA
2020,Łódź,KSIĄŻKI DO CZYTANIA I DO POSŁUCHANIA  ZKwP AUDIOBOOKÓW DO BIBLIOTEKI SP .,EDUKACJA
2020,Łódź,UZUPEŁNIENIE ALE RZE RZ UL. CENTRALE  CZEŚĆ POŁUDNIOWA ALE.,SPOŁECZEŃSTWO
2020,Łódź,MONT ACfU NA BUDYNKU SP .,INFRASTRUKTURA
2020,Łódź,IEG NA ORIENTACJĘ PO LIE ŁAGIEWNICKIM,EDUKACJA
2020,Łódź,ALA WIDOWISKOWO  SPORTOWA LA OSIEDLA RADOGOSZCZ NA TERENIE SP .,SPOŁECZEŃSTWO
2020,Łódź,MONT CHODNIKA I LAU RED SP .,INFRASTRUKTURA
2020,Łódź,ROZCZYTANY RADOGOSZCZ  WSCHÓD.,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA CZYTELNIKÓW BIBLIOTEKI RZ UL. MOTYLOWEJ .,EDUKACJA
2020,Łódź,KOLOROWY JULIAN.,SPOŁECZEŃSTWO
2020,Łódź,KONTYNUACJA PROJEKTU RADODOGS. ZIELONY ZAKĄTEK LA MIESZKAŃCÓW OSIEDLA ZE SZCZEGÓLNYM UWZGLĘDNIENIEM WŁAŚCICIELI SW I CH PODOPIECZNYCH.,NATURA
2020,Łódź,IEG NA ORIENTACJĘ PO OSIEDLU RADOGOSZCZ WSCHÓD.,EDUKACJA
2020,Łódź,ALA GIMNASTYCZNA NASZYCH MARZEŃ.,SPOŁECZEŃSTWO
2020,Łódź,MONT SAI GIMNASTYCZNEJ W SP .,SPOŁECZEŃSTWO
2020,Łódź,OD PREHISTORII DO NOWOCZESNOŚCI  UTWORZENIE NOWOCZESNEJ PRAWNI INFORMATYCZNO  JĘZYKOWEJ.,EDUKACJA
2020,Łódź,NOWA TEOFILOWA PLENEROWE KINO LETNIE NA TEOFILOWIE  KOLEJNA EDYCJA.,SPOŁECZEŃSTWO
2020,Łódź,PŁYWAJĄCA FONTANNA W ARU IM. S. ŻEROMSKIEGO  TAP II.,NATURA
2020,Łódź,WYPOSAŻENIE I DOSTOSOWANIE PRAWNI MULTIMEDIALNEJ W UNI NA UL. NOWEJ.,SPOŁECZEŃSTWO
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA BIBLIOTEKI NA ŻUBARDZKIEJ.,EDUKACJA
2020,Łódź,ŻUBARDŹ ZIELONY.,NATURA
2020,Łódź,ZKwP KSIĄŻEK LA CZYTELNIKÓW III NR  BM.,EDUKACJA
2020,Łódź,ATR BLIŻEJ AS.,NATURA
2020,Łódź,NA ŁÓDZKI WZNIESIENIACH Z NORDIC WALKING SIĘ DOTLENIAJ,NATURA
2020,Łódź,SPORTOWA KA  MODERNIZACJA SP .,EDUKACJA
2020,Łódź,PODNIESIENIE KOŚCI UDZIELANYCH ŚWIADCZEŃ MEDYCZNYCH PRZEZ ZKwP APARATURY I WYPOSAŻENIA MEDYCZNE DO,EDUKACJA
2020,Łódź,MNEK CUDOWNY ODPOCZYNEK CZ.  REWITALIZACJA I DOPOSAŻENIE LAU ABA.,SPOŁECZEŃSTWO
2020,Łódź,PRAWA TAN SANITARNOHIGIENICZNEGO GABINETÓW LEKARSKICH I ZABIEGOWYCH W PRZYCHODNI RZ UL. TATRZAŃSKIEJ .,NATURA
2020,Łódź,KOLOROWY I BEZPIECZNY LAC ABA  MODERNIZACJA LAU ABA RZ PM .,SPOŁECZEŃSTWO
2020,Łódź,TĘŻNIA SOLANKOWA W ARU MIEJSKI RZ UL. LECZNICZEJ.,NATURA
2020,Łódź,AZA NA PODMIEJSKIEJ ZAGOSPODAROWANIE ATI RZ UL. PODMIEJSKIEJ ,NATURA
2020,Łódź,NOWOCZESNA MULTIMEDIALNA PRACOWNIA JĘZYKOWA W SP .,EDUKACJA
2020,Łódź,PODNIESIENIE BEZPIECZEŃSTWA  MONT CHODNIKA RZ SP  UL. GAŁCZYŃSKIEGO .,INFRASTRUKTURA
2020,Łódź,ZKwP KSIĄŻEK LA CZYTELNIKÓW III  BM.,EDUKACJA
2020,Łódź,NOWE KSIĄŻKI AUDIOBOOKI LA III  BM UL. KADŁUBKA .,EDUKACJA
2020,Łódź,AKP NOWOŚCI WYDAWNICZYCH LA III  BM.,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK NOWOŚCI WYDAWNICZYCH I LEKTUR LA FIL  BM UL. TATRZAŃSKA .,EDUKACJA
2020,Łódź,RATUJEMY OSIEDLE RZEŹBY  OCZYSZCZENIE I KONSERWACJA RZEŹBY BĘDZIE NA SKRZE KOLEO RZ UL. TATRZAŃSKIEJ.,NATURA
2020,Łódź,KSIĄŻKI LA WSZYSTKICH.,EDUKACJA
2020,Łódź,PROSTO NA PRZYSTANEK  WYBUDOWANIE ŚCIEŻKI DO PRZYSTANKU TRAMWAJ.,INFRASTRUKTURA
2020,Łódź,CZYM SIĘ CHEM RZE EKSPERYMENT  WYPOSAŻENIE PRAWNI CHEMICZNE W SP .,EDUKACJA
2020,Łódź,ZKwP NOWOŚCI WYDAWNICZYCH LA III  BM.,EDUKACJA
2020,Łódź,STAY ANA  TAP VI POWIĘKSZENIE TERENU WYPOCZYNKOWEGO OBIEKT. POŁĄCZENIE ALE UL. KOSYNIERÓW GDYŃSKICH Z UL. PARADNĄ.,NATURA
2020,Łódź,STAY ANA  TAP VI  ZAMKNIĘCIE PTI MIĘKKIEJ ŚCIEŻKI BIEGOWEJ  NORDIC WALKING WKiŁ SAWW.,SPOŁECZEŃSTWO
2020,Łódź,OBIEKT REKREACYJNOWYPOCZYNKOWY OSIR STAY ANA. OD JUNIOR DO SENIORA KOMPLEKS REHABILITACYJNO REKREACYJNY W PRZYCHODNI RZ UL. RZGOWSKIEJ .,SPOŁECZEŃSTWO
2020,Łódź,STAY ANA  ROZBUDOWA LAU ABA O URZĄDZENIA LA DZIECI Z NIEPEŁNOSPRAWNOŚCIAMI.,SPOŁECZEŃSTWO
2020,Łódź,ZKwP KSIĄŻEK LA CZYTELNIKÓW BIBLIOTEKI RZ UL. NATALII .,EDUKACJA
2020,Łódź,STAY ANA  TAP VI POWIĘKSZENIE TERENU WYPOCZYNKOWEGO OBIEKT. POŁĄCZENIE ALE UL. KOSYNIERÓW GDYŃSKICH Z UL. PARADNĄ.,NATURA
2020,Łódź,STAY ANA  TAP VI  ZAMKNIĘCIE PTI MIĘKKIEJ ŚCIEŻKI BIEGOWEJ  NORDIC WALKING WKiŁ SAWW.,SPOŁECZEŃSTWO
2020,Łódź,OD JUNIOR DO SENIORA KOMPLEKS REHABILITACYJNO REKREACYJNY W PRZYCHODNI RZ UL. RZGOWSKIEJ .,SPOŁECZEŃSTWO
2020,Łódź,STAY ANA  ROZBUDOWA LAU ABA O URZĄDZENIA LA DZIECI Z NIEPEŁNOSPRAWNOŚCIAMI.,SPOŁECZEŃSTWO
2020,Łódź,ZKwP KSIĄŻEK LA CZYTELNIKÓW BIBLIOTEKI RZ UL. NATALII .,EDUKACJA
2020,Łódź,ZKwP WYPOSAŻENIA DO DZIAŁ TERAPEUTYCZNEGO W  PS.,EDUKACJA
2020,Łódź,PRZYJAZNA SZKOŁA  WZBOGACENIE AZ SP .,INFRASTRUKTURA
2020,Łódź,NOWE KSIĄŻKI LA III NR  LA DZIECI I MŁODZIEŻY BM.,EDUKACJA
2020,Łódź,ZKwP NOWYCH KSIĄŻEK LA III NR  BM.,EDUKACJA
2020,Łódź,PRAWA I USZCZELNIENIE ACfU WARSZTATÓW SZKOLNY W OSW .,EDUKACJA
2020,Łódź,GÓRNIAK LA UDI BUDOWA SYSTEMU MONITORINGU MIEJSKIEGO NA OSIEDLU GÓRNIAK.,EDUKACJA
2020,Łódź,ZKwP ZESTAWU RATOWNICTWA DROGOWEGO UKS LA SP ŁÓDŹŁASKOWICE.,INFRASTRUKTURA
2020,Łódź,MONT CHODNIKÓW CHOCIANOWICE ŁASKOWICE  TAP .,INFRASTRUKTURA
2020,Łódź,MONT CHODNIKÓW CHOCIANOWICE ŁASKOWICE  TAP .,INFRASTRUKTURA
2020,Łódź,MONT CHODNIKÓW CHOCIANOWICE ŁASKOWICE  TAP .,INFRASTRUKTURA
2020,Łódź,BUDOWA ISKA DO PIŁKI NOŻNEJ NA TERENIE SP  IM. OLT LWOWSKICH.,INFRASTRUKTURA
2020,Łódź,ALI KOSZYKARZE I PIŁKARZE DINUSIOWEJ DRUŻYNY ĆWICZĄ NA BOIS PM .,SPOŁECZEŃSTWO
2020,Łódź,PO PIERWSZE BEZPIECZEŃSTWO  WYMIANA  SŁUP OŚWIETLENIOWYCH RZ PM .,INFRASTRUKTURA
2020,Łódź,ZKwP KSIĄŻEK ORAZ E BOOK LA CZYTELNIKÓW BM III .,EDUKACJA
2020,Łódź,UNIHOKEJ BAW CZY I WYCHOWUJE. OGÓLNODOSTĘPNE ZAJĘCIA SPORTOWE LA DZIECI I MŁODZIEŻY.,SPOŁECZEŃSTWO
2020,Łódź,NOWA KSIĄŻKA LA KAŻDEGO LA MAŁE I DUŻO . ZKwP KSIĄŻEK LA BIBLIOTEKI RZ UL. BEDNARSKI .,EDUKACJA
2020,Łódź,ZAPRASZAMY DO WYREMONTOWANEJ PRZYCHODNI RZ UL. CIESZKOWSKIEGO  PO NOWYM CHODNIKU RZ PIĘKNYM TRAWNIKU.,INFRASTRUKTURA
2020,Łódź,ZMIENIA PRZYCHODNIĘ RZ UL. ODRZAŃSKIEJ   II TAP RAC INWESTYCYJNYCH.,INFRASTRUKTURA
2020,Łódź,BEZPIECZNY CHODNIK NA ANA AWA II  BUDOWA OŚWIETLENIA ZA EKRANAMI NA ODCINKU OBYWATELSKAPABIANICKA.,INFRASTRUKTURA
2020,Łódź,UP AnM PIĘKNĄ KSIĄŻĘ  ZKwP KSIĄŻEK LA CZYTELNIKÓW BIBLIOTEKI RZ UL. PIĘKNEJ.,EDUKACJA
2020,Łódź,SYGNALIZACJA ŚWIETLNA MA PRZEJŚCIU LA PIESZYCH.,INFRASTRUKTURA
2020,Łódź,NOWE KSIĄŻKI  ZKwP KSIĄŻEK LA CZYTELNIKÓW BIBLIOTEKI RZ UL. CIESZKOWSKIEGO.,EDUKACJA
2020,Łódź,MONT TARASÓW W PM .,NATURA
2020,Łódź,SIŁOWNIA ZEWNĘTRZNA RZ SP .,SPOŁECZEŃSTWO
2020,Łódź,LAC ABA I REKREACJI BRYDŻOWA  KARA.,SPOŁECZEŃSTWO
2020,Łódź,WIA PRZYSTANKOWE NA UL. PRZESTRZENNEJ.,INFRASTRUKTURA
2020,Łódź,ZKwP KSIĄŻEK LA CZYTELNIKÓW III  BM.,EDUKACJA
2020,Łódź,UL. GOŚCINIEC Z OW NAWIERZCHNIĄ  WYLANIE OWE WARSTWY ASFALTOWEJ.,NATURA
2020,Łódź,ODGRZYBIENIE OCIEPLENIE I ELEWACJA BUDYNKU PM .,INFRASTRUKTURA
2020,Łódź,NIMA PATROL  DOPOSAŻENIE W SPRZĘT I NARZĘDZIA NIEZBĘDNE DO RATOWANIA ZWIERZĄT.,NATURA
2020,Łódź,NA RATUNEK ŁODZIANOM NOWYM OEM ZKwP CIĘŻKIEGO SAMOCHODU RATOWNICZEGOGAŚNICZEGO LA STRAŻAKÓW.,INFRASTRUKTURA
2020,Łódź,POJAZD WSPARCIA TECHNICZNE  ZKwP USA OSOBOWEGO LA SP ŁÓDŹ MIKOŁAJ.,INFRASTRUKTURA
2020,Łódź,PZWL MI Że  ARTETERAPIA LA DZIECI Z ODDZIAŁ ONKOLOGICZNYCH.,EDUKACJA
2020,Łódź,HOSPICJUM ŁÓDZKI W MIM I PRZYJAZNY OTOCZENIU.,NATURA
2020,Łódź,LUNAPARK INACZEJ  IV TAP  KONTYNUACJA.,NATURA
2020,Łódź,MIEJSKIE CENT MEDYCZNE ZAPRASZAJĄ PACJENTÓW NA KONSULTACJE SPECJALISTYCZNE I INNE DZIAŁANIA PROZDROWOTNE I PROFILAKTYCZNE  II EDYCJA.,SPOŁECZEŃSTWO
2020,Łódź,MIESZKAŃCY ODI CZYTAJ EZ LIMIT  DOST DO EBOOKÓW LA UŻYTKOWNIK BM.,SPOŁECZEŃSTWO
2020,Łódź,NA OMC ŁÓDZKI TOM OLN ŻYJĄCYM  EDYCJA .,NATURA
2020,Łódź,ŁÓDŹ LA ZWIERZAKA,NATURA
2020,Łódź,MIŁOŚĆ NA ZDROWIE OPIEKUNKI LA DZIECI Z PAŁACU HOSPICJUM STACJONARNE.,SPOŁECZEŃSTWO
2020,Łódź,Lokalizacja  Hospicjum Stacjonarne dla Dzieci Centrum Opieki Paliatywnej dla Dzieci ul. Dąbrowskiego .,EDUKACJA
2020,Łódź,NA RATUNEK SZYB I SPRAWIE  ZKwP PILAREK DO RENA LA STRAŻAKÓW Z SP RW ŁÓDŹ.,INFRASTRUKTURA
2020,Łódź,NA STRAŻY ASU ŁAGIEWNICKIEGO  LEI SAMOCHÓD RATOWNICZO  GAŚNICZY LA SP ŁÓDŹ  ŁAGIEWNIKI.,NATURA
2020,Łódź,DOFINANSOWANIE DZIAŁALNOŚCI ŚRODA REHABILITACJI DZIKICH ZWIERZĄT.,EDUKACJA
2020,Łódź,POMÓŻMY KASZTANOWCOM  PROGRAM ALK ZE SZROTÓWKIEM KASZTANOWCOWIACZKIEM TRY NISZCZY AZE DRZEW.,NATURA
2020,Łódź,POMÓŻMY ZWIERZĘTOM W ODI  ZKwP BUE LA PTAK I DOMKÓW LA OWADÓW.,NATURA
2020,Łódź,ŁÓDŹ EZ RAKÓW.,NATURA
2020,Łódź,ODKORKUJMY ŁÓDŹ  BUDOWA PRAWOSKRĘTU Z UL. DREWNOWSKIEJ W AL. WŁÓKNIARZ.,INFRASTRUKTURA
2020,Łódź,ASA MŁODZIEŻ  ASA PRZYSZŁOŚĆ MONT SAI GIMNASTYCZNEJ RAZ Z ZAPLECZEM NA TERENIE XVI LO UL. WILEŃSKA A.,SPOŁECZEŃSTWO
2020,Łódź,AMY RDOŚ DZIECIOM Z DOM DZIECKA I RODZIN ZASTĘPCZYCH.,SPOŁECZEŃSTWO
2020,Łódź,WIĘCEJ ZIELENI RZ DWOR ŁÓDŹ FABRYCZNA,NATURA
2020,Łódź,POPRAW UL. KASPRZAKA  UPŁYNNIENIE CHU RZ DREWNOWSKIEJ.,EDUKACJA
2020,Łódź,ZKwP WYPOSAŻENIA  ŁKA JEDNOOSOBOWE Z MATERACAMI DO RUP NONE ODDZIAŁU WSPARCIA.,INFRASTRUKTURA
2020,Łódź,KIERMASZ STAROCI NA KSIĘŻY MNIE.,NATURA
2020,Łódź,MURA Z ARTUR RUBINSTEINEM  PRAWA,EDUKACJA
2020,Łódź,KAŻDY TO OWIE ADBA O ZDROWIE  MODERNIZACJA TERENU SP .,EDUKACJA
2020,Łódź,KOZIŃSKIE SPOTKANIA Z KULTUR I SZTUK W SP .,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA UŻYTKOWNIK BIBLIOTEKI NA KOZINACH  III  BIBLIOTEKI MIEJSKIEJ.,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA UŻYTKOWNIK BIBLIOTEKI POD AB AG Z OSIEDLA KOZINY.,EDUKACJA
2020,Łódź,BEZPIECZNY OGRÓD PRZEDSZKOLNY PRZYJAZNY DZIECIOM.,NATURA
2020,Łódź,USPOKOJENIE CHU NA UL. CIEPŁEJ.,SPOŁECZEŃSTWO
2020,Łódź,WYPOSAŻENIE JEDNOSTKI SP ŁÓDŹ RETINA W PRZYCZEPĘ DO ZABEZPIECZENIA ZDARZEŃ MASOWYCH.,NATURA
2020,Łódź,BUDOWA KOMPLEKSU SPORTOWO REKREACYJNEGO RZ SP .,SPOŁECZEŃSTWO
2020,Łódź,KOLOROWA TRASA WZ NA RETKINI.,SPOŁECZEŃSTWO
2020,Łódź,CYFROWA PRACOWNIA JĘZYKOWA W JEDENASTCE,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW.,EDUKACJA
2020,Łódź,BEZPIECZNA MARATOŃSKA  AS ROZPĘDOWY RZ OBYWATELSKIEJ.,SPOŁECZEŃSTWO
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA BIBLIOTEKI NA PIASKACH.,EDUKACJA
2020,Łódź,REWITALIZACJA UROCZYSKA LUBLIN.,EDUKACJA
2020,Łódź,CHODNIK RZ PŁYTA TAP II   M NA UL. PIENISTA W KIERUNKU UL. FRANCISZKA LOCA.,INFRASTRUKTURA
2020,Łódź,ZIELONY LUBLIN NA ZIELONE PO  SADZIMY DRZEW.,NATURA
2020,Łódź,ZEWNĘTRZNA SIŁOWNIA Z  ELEMENTAMI RZ OSIEDLU NOWE POLESIE.,SPOŁECZEŃSTWO
2020,Łódź,BEZPIECZNE OSIEDLE  SYSTEM MONITORINGU MIEJSKIEGO NA OSIEDLU MONTWIŁŁAMIRECKIEGO.,EDUKACJA
2020,Łódź,PIELĘGNACJA ZIELENI NA OSIEDLU MONTWILŁAMIRECKIEGO,NATURA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA UŻYTKOWNIK BIBLIOTEKI MIEJSKIEJ IIA NR  Z OSIEDLA IM. JÓZEFA MONTWIŁŁAMIRECKIEGO.,EDUKACJA
2020,Łódź,REWITALIZACJA ZIELENI NA OSIEDLU MIRECKIEGO  ARCHITEKTURA  DRZEW.,EDUKACJA
2020,Łódź,TĘŻNIA SOLANKOWA Z OTOCZENIEM,NATURA
2020,Łódź,PARK NA SMULSKU  ROZBUDOWA ALEJEK I OŚWIETLENIA.,NATURA
2020,Łódź,OBR I OW PARKI SPORTOWY LA SP  I PG .,SPOŁECZEŃSTWO
2020,Łódź,AKA JAZDY NA ŁYŻWACH LA DZIECI NA LODOWISKU RETINA.,NATURA
2020,Łódź,ELEKTRONICZNA EWIDENCJA POBYTU DZIECI W PM NR .,EDUKACJA
2020,Łódź,SIŁA  MINISIŁOWNIA SZKOLNA.,EDUKACJA
2020,Łódź,ODNOWIENIE DZIEDZIŃCA LA MIESZKANEK GO OM POMOCY SPOŁECZNEJ.,INFRASTRUKTURA
2020,Łódź,MULTIMEDIALNA PRACOWNIA ZAJ TWÓRCZYCH.,EDUKACJA
2020,Łódź,AKTYWIZACJA   PROGRAM REHABILITACYJNOTRENINGOWY LA ŁODZI.,EDUKACJA
2020,Łódź,LEPSZY KOMFORT POBYTU SENIORÓW W PLACÓWCE.,SPOŁECZEŃSTWO
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA UŻYTKOWNIK III  BIBLIOTEKI MIEJSKIEJ Z OSIEDLA ARE POLESIE.,EDUKACJA
2020,Łódź,SZKOŁA XI EKU  UTWORZENIE NOWOCZESNEJ PRAWNI JĘZYKOWEJ W SP .,EDUKACJA
2020,Łódź,PRZEJŚCIE LA PIESZYCH NA UL. ŻELIGOWSKIEGO NA WYSOKOŚCI OSIEDLA CITY PARK.,NATURA
2020,Łódź,IATA PRZYSTANKOWA RZ PRZYSTANKU GDAŃSKASTRUGA .,INFRASTRUKTURA
2020,Łódź,DODATKOWE AKI NA PRZYSTANKU GDAŃSKASTRUGA .,INFRASTRUKTURA
2020,Łódź,DODATKOWE AKI NA PRZYSTANKU ŻEROMSKIEGO  SZPITAL IM. AM  LA STUDENT I NIE TYLKO.,INFRASTRUKTURA
2020,Łódź,ZKwP NOWOŚCI KSIĄŻKOWYCH LA UŻYTKOWNIK III NR  BIBLIOTEKI MIEJSKIEJ.,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA UŻYTKOWNIK BIBLIOTEKI MIEJSKIEJ IIA NR .,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA UŻYTKOWNIK BIBLIOTEKI FANTASTYCZNEJ NA PIĘTRZE.,EDUKACJA
2020,Łódź,IEG NA ORIENTACJĘ PO ARU KLEPACZA.,EDUKACJA
2020,Łódź,POJAZD PRZYSTOSOWANY DO RATOWNICTWA POSZUKIWAWCZOTECHNICZNEGO LA SP NOWE ZŁOTO.,INFRASTRUKTURA
2020,Łódź,LAC ABA LA DZIECI I DOROSŁYCH RZ BUDYNKU MIESZCZĄCYM PRZYCHODNIĘ I BIBLIOTEK NA ZŁOTE.,EDUKACJA
2020,Łódź,INTERAKTYWNE PRACOWNIE  JĘZYKOWA I MATEMATYCZNA W SP .,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA UŻYTKOWNIK BIBLIOTEKI MIEJSKIEJ III NR  NA ZŁOTE.,EDUKACJA
2020,Łódź,OŚWIETLENIE ULIC NA ZŁOTE.,EDUKACJA
2020,Łódź,MONT OST NA RZ. DCE RZ WYREMONTOWANYM CIG PIESZYM NA KRAŃCÓWCE TRAMWAJOWEJ ZDROWIE,INFRASTRUKTURA
2020,Łódź,ZKwP ŁÓŻEK REHABILITACYJNYCH STEROWANYCH NA PILOT LA BŁONIE CHORYCH MIESZKAŃCÓW PS WŁÓKNIARZ IM. ANA AWA II RZ UL. KRZEMIENIECKIEJ .,SPOŁECZEŃSTWO
2020,Łódź,UTWARDZENIE ŚCIEŻKI PRZECINAJĄCEJ PARK IM. J. PIŁSUDSKIEGO W KWARTALE ULIC KRAKOWSKA BIEGUNOWA WIECZNOŚĆ I SINA,NATURA
2020,Łódź,WALCZY ZE SMOGIEM WSPÓLNE ADMY DRZEW.,NATURA
2020,Łódź,AKI NA LIC KRZEMIENIECKIEJ RZ ARU NA ZDROWIU.,SPOŁECZEŃSTWO
2020,Łódź,AKI NA ULICA DREWNOWSKA LEC.,NATURA
2020,Łódź,KWITNĄCE KI W ŚRÓDMIEŚCIU  REKULTYWACJA PAS ZIELENI WZDŁUŻ LIC SIENKIEWICZ OD PIŁSUDSKIEGO DO TYMIENIECKIEGO.,NATURA
2020,Łódź,NIE ŚWIĘCI GARNKI EPI I  WYSPORTOWANI TEŻ  ARTYSTYCZNA PRACOWNIA CERAMICZNA I ALA ENISA STOŁOWEGO W DZIESIĄTCE.,SPOŁECZEŃSTWO
2020,Łódź,GABINETY PRZYJAZNE PACJENTOM  MONT I WYPOSAŻENIE GABINETÓW W RADNI OZ PRZYCHODNI ŚRÓDMIEŚCIE.,INFRASTRUKTURA
2020,Łódź,REJESTRACJA PACJENTÓW  MONT I MODERNIZACJA PATER PRZYCHODNI ŚRÓDMIEŚCIE.,INFRASTRUKTURA
2020,Łódź,NIEBIESKA INWAZJA CEBULIC SYBERYJSKICH W PASA ABRAMOWSKIEGO  NASADZENIA KRZEWÓW ORAZ LIN KWIATOWYCH.,EDUKACJA
2020,Łódź,STREFA WORKOUT  ASA ABRAMOWSKIEGO.,SPOŁECZEŃSTWO
2020,Łódź,ZKwP NOWOŚCI WYDAWNICZYCH LA DZIECI I MŁODZIEŻY,EDUKACJA
2020,Łódź,ZKwP NOWOŚCI KSIĄŻKOWYCH LA UŻYTKOWNIK III BIBLIOTECZNEJ NR  BM.,EDUKACJA
2020,Łódź,FILMOWY KURT W PASA RY.,SPOŁECZEŃSTWO
2020,Łódź,ZKwP KSIĄŻEK I AUDIOBOOKÓW LA CZYTELNIKÓW III NR  BM.,EDUKACJA
2020,Łódź,BRZOZOWY AEK I KA NA RONDZIE SOLIDARNOŚCI.,INFRASTRUKTURA
2020,Łódź,STERLINGA I MORSKA Z NOWYM DRZEWAMI I ŻYWOPŁOTAMI.,NATURA
2020,Łódź,BEZPIECZNE ZACISZE  MONITORING MIEJSKI.,EDUKACJA
2020,Łódź,ZIELONE TRAWNIKI WZDŁUŻ UL. NARUTOWICZA.,NATURA
2020,Łódź,NOWOŚCI W BIBLIOTECE.,EDUKACJA
2020,Łódź,ZKwP KSIĄŻEK  NOWOŚCI WYDAWNICZYCH LA CZYTELNIKÓW BM III NR .,EDUKACJA
2020,Łódź,W KOLE PODSTAWOWE NR   BEZPIECZNIE I KOLOROWO. MONT KORYTARZY I SCHODÓW.,INFRASTRUKTURA
2020,Łódź,ZKwP NOWOŚCI KSIĄŻKOWYCH AUDIOBOOKÓW I LEKTUR LA III NR  BIBLIOTEKI MIEJSKIEJ W ODI.,EDUKACJA
2020,Łódź,DZIECIOM TEŻ SIĘ OŚ NALEŻY  TAP . ROZBUDOWA LAU ABA NA PÓŁNOC OD UL.ROKICIŃSKIEJ.,INFRASTRUKTURA
2020,Łódź,UTWARDZENIE POBOCZA UL. SKRZAT  BY STWORZYĆ MIEJSCA POSTOJOWE W OKOLIC PRZEDSZKOLA.,INFRASTRUKTURA
2020,Łódź,ATR BLIŻEJ AS.,NATURA
2020,Łódź,URZĄDZAMY ŚWIETLICĘ OSIEDLOWĄ LA DZIECI I MŁODZIEŻY RZ DZIE OSIEDLA LINA ŁÓD.,INFRASTRUKTURA
2020,Łódź,PIERWSZA OMC W MILESZKACH.,EDUKACJA
2020,Łódź,TUTAJ CHOD BO TU MIESZKAM. NORDIC WALKING NA MILESZKACH.,INFRASTRUKTURA
2020,Łódź,BOSO WIELOFUNKCYJNE RZ ZESPOL SZKOLNO  PRZEDSZKOLNYM NR  W ODI UL. GRABIŃSKA B.,SPOŁECZEŃSTWO
2020,Łódź,ZAJĘCIA POZALEKCYJNE WSPIERAJĄCE UCZNIÓW W RADZENIU SOBIE W TRUDNOŚCIACH EMOCJONALNYCH NAKIEROWANE RÓWNIEŻ NA RODZICÓW UCZNIÓW.,EDUKACJA
2020,Łódź,ROZBUDOWA LAU ABA RZ UL. DYSPOZYTORSKIEJ.,EDUKACJA
2020,Łódź,ULICA PRZYJAZNA NIE HCE BYĆ CINEMA I NIEBEZPIECZNA W OC.,SPOŁECZEŃSTWO
2020,Łódź,BRZOZOWA ŚCIEŻKA ZDROWIA Z OEM ROLKOWYM.,NATURA
2020,Łódź,PIERWSZY W ODI ZIELONY PRZYSTANEK,NATURA
2020,Łódź,MONT SAI GIMNASTYCZNEJ I SANTI W KOLE PODSTAWOWE NR  IM. WOJSKA POLSKIEGO RZ UL GIEWONT .,SPOŁECZEŃSTWO
2020,Łódź,WYPOSAŻONA W SPECJALISTYCZNY SPRZĘT SP ŁÓDŹSIKAWA GWARANCJĄ POPRAW BEZPIECZEŃSTWA WŚRÓD MIESZKAŃCÓW.,INFRASTRUKTURA
2020,Łódź,BIBLIOTEKA LA DOROSŁYCH NA STOCH  ZKwP NOWOŚCI KSIĄŻKOWYCH.,EDUKACJA
2020,Łódź,ZKwP NOWOŚCI WYDAWNICZYCH LA BIBLIOTEKI NA STOCH  DZIECI I MŁODZIEŻ.,EDUKACJA
2020,Łódź,ADAPTACJA PODDASZY NA ŚWIETLICĘ SZKOLNĄ W BUDYNKU SP NR  RZ UL. JANOSIKA .,EDUKACJA
2020,Łódź,IEG NA ORIENTACJĘ PO STOCH.,EDUKACJA
2020,Łódź,MONT PROG ZWALNIAJĄCYCH RAZ Z ZNACZENIE UL. SĄDECKA.,NATURA
2020,Łódź,UNIHOKEJ BAW CZY I WYCHOWUJE. OGÓLNODOSTĘPNE ZAJĘCIA SPORTOWE LA DZIECI I MŁODZIEŻY.,SPOŁECZEŃSTWO
