bigram,likelihood_ratio
dzieci.  Na,21.75253368715174
rozrywkowych.  Na,21.75253368715174
trawki  Na,21.75253368715174
spacerowa od osiedla,21.743865984903934
Nasze miasto w,21.741527202861587
Sowińskiego Defibrylatory w,21.741527202861587
boisku w szkole,21.741527202861587
ekologiczne na Dickensa,21.739519815025957
skwerek Kwietniki na,21.739519815025954
 dawn. Park,21.726669725732066
 PARK LA,21.72525106853406
Staropogonska. Zagospodarowanie i,21.72416644848152
Widawski. Zagospodarowanie i,21.72416644848152
i przyjaznego ogrodu,21.72416644848152
i tajemniczego ogrodu,21.72416644848152
z ekologią oraz,21.723395442114033
kwietne oraz rośliny,21.72266954714037
 Boisko dla,21.718313569064662
Ogrody na ulicy,21.707941210131747
 modernizacja oświetlenia,21.705124259631365
zieleni tj. nowych,21.702440979407804
Piękne rośliny na,21.699713544570937
ekologiczne. Budowa ogrodu,21.699490333781384
ptaków i zwierząt,21.696717653344376
Parki Kieszonkowe dla,21.695070606059282
spotkań dla Kielczan.,21.695070606059282
drzew Owocowy ogród,21.690406478313175
 cykl spotkań,21.68788328615395
 Remont tarasów,21.681501966243864
Czarnowie  Nowe,21.681501966243864
os. Wygoda ,21.681501966243864
wody deszczowe Nowe,21.680559142034028
hydroforni oraz nasadzenie,21.679931167741564
zakup i posadzenie,21.675996227900384
dla Domu Małego,21.674135699423726
zabawki dla Domu,21.674135699423722
ozdobnych  wzdłuż,21.673170865223483
alejki do Placu,21.670422847080978
terenu infrastruktura placu,21.66595463748168
Eko Bielany ,21.665001767490075
Warszawie  Garaż,21.665001767490075
i Winiar Remont,21.6631774023952
Fort a ,21.661086880229966
Olsztyńska a ,21.661086880229966
a Wróblewskiego ,21.661086880229966
postojowych oraz ich,21.658778899835706
zakatek Ogród nad,21.658696693778506
miejskiej  Sportowo,21.65456599789315
Remont alejki wraz,21.64647968988256
SOBIE PARK ,21.646221154847517
nowoczesna szkoła w,21.63865489692844
szkoła w Piotrowicach,21.63865489692844
ulicy Boisko Łąki,21.636452452533227
terenu P Bezpieczne,21.634884421708687
skweru zieleni pomiędzy,21.632725068065717
budowy parku Bulwar,21.62809712562955
Cup . Zielona,21.621831405357348
Dajtki . Zielona,21.621831405357348
Sopocie. . Zielona,21.621831405357348
o to co,21.619379282785857
 Montaż zabawki,21.610820195232385
 Ratujmy gejowskie,21.610820195232385
 Przebudowa skarpy,21.60657236083531
 TAP ,21.597069696596662
ogrodzenia kościoła i,21.59691051722841
zabaw Drzewa krzewy,21.594368831766374
edycja . Psi,21.58884682412477
na smieci VI,21.58866395529905
Placu Pamięci z,21.587791445084314
Południowym i stawu,21.584948733127174
i św. Ojca,21.584948733127174
terenach szkolnych i,21.584948733127174
na Kępie Poprawa,21.58474008076107
 o róznych,21.58062451315372
 o zlotach,21.58062451315372
roślinki  o,21.58062451315372
ilosci zieleni oraz,21.580180599700064
istniejącej zieleni oraz,21.580180599700064
mieszkańców czyli zabawa,21.57354334978882
do rodzinnego ogrodu,21.56653871866796
ul. Jagodowe Wybieg,21.559485027290226
ul. Schulza Wybieg,21.559485027290226
P Ekologia i,21.55731429327111
gatunków rodzimych w,21.556632245123456
ratunek magnolii w,21.556632245123456
rodzimych gatunków w,21.556632245123456
drzewa przy Kondratowicza,21.55631919627585
Rybaków Ławki z,21.547749984526057
Zielony Targówek nowe,21.546796509825494
Włochy  tak,21.542433377523142
klas Alejki W,21.53733819288373
działka  Wymiana,21.527132379918587
ulicy Powstańców ,21.519334594288672
Parku DianyHeleny Skwer,21.515489555311504
Defibrylator ED na,21.513255675301032
na Wajdy Gaj,21.513255675301032
punktów . Centrum,21.511444487160723
psów strefa rekreacyjna,21.510839242563307
nowych nasadzeń drzew,21.50162863257384
kastracja kotów i,21.498158206702254
park dla rodzin,21.49318322219621
potrzeb ptaków owadów,21.487047611709322
ogrodu Irys w,21.486185805591944
gatunkom ptaków i,21.484997300835854
. Parki tereny,21.484908193121992
dla właścicieli psów,21.48448336328719
Zielniki miejskie ,21.47943352430224
miejskie  Chełm,21.47943352430224
miejskie  zioła,21.47943352430224
rozrywki Tucznawa ,21.47943352430224
wiaduktu.  Uzupełnienie,21.479433524302237
Sobótce  Nie,21.473474990115253
zabaw i rewitalizacja,21.47180824782984
Przeszkód  Mini,21.46954952667767
Chronimy drzewa Wrocławia,21.468815386164586
 realizacja w,21.464039699113385
Polskiego  Skwer,21.457795972597296
Zakątek  Skwer,21.457795972597296
ul. Mrówczej w,21.451070002610354
ul. Niepołomickiej w,21.451070002610354
ul. Olszewskiego w,21.451070002610354
Zielony ogród wśród,21.448218337773106
Jaśniej i zieleniec,21.447717103148115
Siłownia i Street,21.447717103148115
i sztuki walki,21.447717103148115
i wizytówka Starej,21.447717103148115
ozdobnych przy ścieżce,21.447268577675352
pilotażowy Park rekreacji,21.444241944332532
kwiatowych bylin i,21.44378988969384
ściana i ścieżka,21.44378988969384
Ścieżka leśna przy,21.437088227446612
na Helenae P,21.4364115492637
 Lindleya Rewitalizacja,21.433039543533923
Parku Jordana na,21.432113137423404
Łodzi.  Budowa,21.430929021015146
rozbudowa o nowe,21.416387244222417
w Długoszyi wraz,21.413679784311995
z ławkami wokół,21.41261427310642
 istniejacych po,21.406779119393825
drzew długowiecznych na,21.40065509655672
rozpłytowanie  zieleń,21.399464443788567
parkach Przyjaźni i,21.397979120585706
do początków terenów,21.3965024187863
 interaktywne edukacyjne,21.39616877150219
 nowoczesna aplikacja,21.39616877150219
Altana  Plaża,21.39616877150219
Antysmogowa Mural ,21.39616877150219
Dąbrowskie Źródełka ,21.39616877150219
Koła Sport ,21.39616877150219
Narodowej  odcinek,21.39616877150219
Orunia Górna ,21.39616877150219
RW Łódź. ,21.39616877150219
Zabłociu  Saski,21.39616877150219
Zdrowie Mania. ,21.39616877150219
cudowny odpoczynek ,21.39616877150219
kostka tam ,21.39616877150219
leśna polana ,21.39616877150219
nastepujacych prac ,21.39616877150219
pracy  domu,21.39616877150219
Źródełka  system,21.39616877150219
Pio i Osiedla,21.391904387791378
aut i rowerów,21.391904387791378
i integracji Osiedla,21.391904387791378
 gdzie woda,21.3863038117504
 Edukacyjna strefa,21.38500664228981
zielonej okolicy placu,21.383930464999203
ćwiczeń do street,21.381394497122216
DRZEW Zieleń w,21.38003217980159
Kaczkowate na Forcie,21.37038220701212
mostku kładki na,21.37038220701212
ruchu pieszego na,21.37038220701212
Parku Wiecha Zielona,21.368945623630474
potrzeb mieszkańców terenu,21.362452794146535
J. Piłsudskiego z,21.360606802390475
I.  Kino,21.352979455531027
Pragi  Projekt,21.351701634571718
przy poznańskich ulicach,21.34587086266953
osadzenie drzew przy,21.345751011794125
lub nasadzenia krzewów,21.344133885741513
etap  Alejki,21.343427100421863
Szmaragdowy ogród przy,21.33410131008506
zwierząt Zasadzenie krzewów,21.333772787758484
do Śledziona Zielony,21.33336309170894
jako projektu W,21.33148279591637
strefa rekreacyjna i,21.329454742382676
jeden na roku,21.323032381721234
parkowych oraz nawierzchni,21.321067017701587
kotów z Żoliborza,21.310487211798986
drzewa Wrocławia ,21.310139928226416
zalozenie trawników przy,21.30996335000586
 Wykonanie ekspertyzy,21.30350006555919
Schronisku.  Wykonanie,21.30350006555919
SĄSIADA  Wykonanie,21.30350006555919
Tarnobrzeskim.  Wykonanie,21.30350006555919
mieście Park Aktywności,21.298726683882975
parku ze Stawami,21.297878289577582
psów i modernizacja,21.295499610076213
założenie parku przestrzeni,21.29376233753227
ulicą Dedala ,21.29321299656961
 Nowy centralny,21.28906994645325
 łąka kwietnia,21.28906994645325
Duńska  łąka,21.28906994645325
Janosika.  Nowy,21.28906994645325
Mieszczański  Nowy,21.28906994645325
oraz rewitalizacji terenów,21.288536691868707
do walki z,21.286632492745618
Park Sielecki. Rewitalizacja,21.28249528633531
Park WarszewoPodbórz Rewitalizacja,21.28249528633531
Krzewy na Sokratesa,21.280560754435736
i Sowińskiego aranżacja,21.273524893112523
Śródmieściu  rekultywacja,21.272750402772598
Junackiej.  Zagospodarowanie,21.272564420253318
Zaspie  Zagospodarowanie,21.272564420253318
strefa workout nasadzenia,21.272432000715803
Oświetlenie odcinka ul.,21.270149568084047
kieszonkowy na Wajdy,21.26973075802078
al. Niepodległości .,21.2661432320909
II. Niech w,21.26536274081106
Pierwsza pomoc w,21.26536274081106
ekologiczna toaleta w,21.26536274081106
komarami w naszej,21.26536274081106
szpaleru drzew ,21.264081985597365
oraz drugi od,21.260542377450875
ul. Władysława IV,21.25890475522249
domu  warsztaty,21.255748363144527
psów Budowa altanki,21.254807810553245
podlewania roslin przy,21.252824897830376
akustyczne przy Parku,21.2528086375972
ogrodzenia oraz montaz,21.25259793577704
oraz mieszkanców Szkoła,21.25259793577704
Kuźniki  park,21.249349190101114
latarń  park,21.249349190101114
solankowa na Tysiącleciu,21.24909683184435
na Skałce Wykonanie,21.249096831844348
na Zarzeczu. Wykonanie,21.249096831844348
PARK przy ul.Denney,21.247255737902268
aleja spacerowa dla,21.246783471477954
 Ochrona ludności,21.24565042110464
Mickiewicza  Naprawawymiana,21.24565042110464
Mickiewicza  Zeromskiego,21.24565042110464
zielonej strzałki. ,21.24565042110464
zielonej trawce ,21.24565042110464
Łagiewnicka  zielony,21.238291624520695
Świąteczny skwer na,21.237843474217627
w ciągu ulicy,21.237837098888047
i nowoczesna szkoła,21.22683522370559
miejski raj i,21.22683522370559
jak Zielona Świętokrzyska,21.22664001411289
w Nadwisla Ogród,21.22295422997152
 I etap.,21.21827942954236
oraz na poczatku,21.216534728718756
i estetykę przestrzeni,21.2134249840775
Ratujmy drzewa w,21.21125217581483
pierwszy etap na,21.209058554990627
krzewów Remont chodników,21.197048224224506
Przystań miejska na,21.196189996975114
na Obrońców naprawa,21.196189996975114
Chyrowej oraz ogród,21.193810578102518
mieszkańców Bonita i,21.19344065528399
i Fojkisa VI,21.193440655283986
miejsce w Bieńczycach,21.180751932336975
i skwer Sue,21.180444593940923
 pierwszy ekologiczny,21.176846274598134
etap zagospodarowania parku,21.173350286102874
im  Boisko,21.1716611995211
ogród spotkań Zielona,21.17130719166443
Posadzenie drzewek przy,21.16714642356343
sensoryczny park doświadczeń,21.166955368468944
dla dzielnicy. Odbudowa,21.150985072076086
placu Z bezpieczna,21.150476575415116
wokół ogrodu Miejskiego,21.146748107375583
o przyrodzie dzielnicy,21.146509104285965
Gocław  park,21.144167289170255
Tereny rekreacyjne przy,21.135870387012435
rekreacyjne przy nowym,21.135870387012435
 Zielona Kostuchna,21.135560864621127
 Recyklomat. Zielona,21.134044817591178
 Sala Zielona,21.134044817591178
 Skwer Zielona,21.127633162059258
Fizyków  ogród,21.1190961346597
zakątek przy Bora,21.11907518561961
przestrzeni relaksu dla,21.112789703126666
 Schronisko dla,21.110243779228565
 Tak dla,21.110243779228565
 Wieża dla,21.110243779228565
 cudowny dla,21.110243779228565
 karmników dla,21.110243779228565
 sportowy dla,21.110243779228565
otoczeniu przyrody w,21.109670882695106
Kasprowicza i Reymonta,21.10267493690543
Starego i Biura,21.10267493690543
Reymonta i Kasprowicza,21.102674936905427
Starego Biura i,21.102674936905427
Wielka i Miasta,21.102674936905427
Park Zabaw Psi,21.09969756979181
w walce ze,21.096829821812054
powietrza Park Żeromskiego,21.095276136199498
Kultury Zieleń wzdłuż,21.093916259030518
Młodych i remont,21.084114907393776
i dzikiego parkingu,21.084114907393776
i kosze. Parki,21.084114907393776
i remont chodnika.,21.084114907393776
i spotkań lokalnej,21.084114907393776
kieszonkowe i enklawy,21.084114907393776
kosze. Parki i,21.084114907393776
czyli rewitalizacja terenu,21.081522404189606
w ciągu ul.,21.076730439521697
Łąka Kaskada ,21.07655636403888
 r. alei,21.072836477106147
Kieszonkowy na Nowym,21.069467501044528
Zielone Zatoce i,21.065049722955333
w Warszawie ,21.05987517226266
ul. Żytomierskiej od,21.058234506678968
zakłada zakup i,21.052794552438183
deszczowej z Osiedla,21.046505927237565
 Kwiaty polne,21.04534658194439
 PRACOWNIA DO,21.04534658194439
 RENOWACJA ARU,21.04534658194439
 całkowita wymiana,21.04534658194439
centrum Majowa ,21.04534658194439
Św. Jerzego. ,21.04534658194439
Św. Rocha ,21.04534658194439
przez ul. Odkrywców,21.043064875639764
 Naprawa schodów,21.039544963157784
 Ursynów Krasnowola,21.039544963157784
 Zbiornik Jabłoniowa,21.039544963157784
 naturalnych placów,21.039544963157784
IATA  Małe,21.039544963157784
Młociny  Posady,21.039544963157784
OGRODY  AKO,21.039544963157784
Ursynów Krasnowola ,21.039544963157784
Zbiornik Jabłoniowa ,21.039544963157784
bezpieczna zabawa ,21.039544963157784
obrębie działki ,21.039544963157784
ogrody przygód. ,21.039544963157784
skwerach Klomb ,21.039544963157784
Zaprojektowanie zieleni Zielona,21.039505125712402
zieleni Zielona Głogowska,21.039505125712402
z przywróceniem zieleni,21.037597948967477
z rewitalizacją zieleni,21.037597948967477
z uporządkowaniem zieleni,21.037597948967477
Bydgoskiej  II,21.03625403654879
Manufakturze.  II,21.03625403654879
Zagrodowej  II,21.03625403654879
Światowida  krzewów,21.03625403654879
UL. OSOBOWICKIEJ. ,21.03615622232899
ZIELONEGO  UL.,21.03615622232899
tarasów i wymiana,21.034833610793754
ogrodów wodnych dla,21.03410240073
w plenerze na,21.03013458059676
 Słoneczne Dąbie,21.02932948802198
 zalozenie kwietnika,21.02932948802198
Bitwy Warszawskiej ,21.02932948802198
Gdanska  DZIELNICY,21.02932948802198
Zygmunta Augusta ,21.02932948802198
lasach  utrzymanie,21.02932948802198
ogródki podwórkowe ,21.02932948802198
pomocą  Koszenie,21.02932948802198
cebulowych na całej,21.028160915711382
i Reymonta Ławki,21.028065580533298
Wiśniowa aleja w,21.022294404280235
defibrylatory ED w,21.022294404280235
św. Barbary w,21.022294404280235
Bezpieczne i Zielone,21.021318643750117
taki na którym,21.020885270190806
zmniejszenie hałasu na,21.020885270190803
placu zabawy ogrodzie,21.01473778136762
dźwiękochłonnych. Łąka na,21.00851750975974
Łąka na Łąkowej,21.00851750975974
zieleni Zieleń i,21.00633716977722
Stare Polesie ul.,21.002135611877154
nad Zalewem ,21.001778337478285
Grochowskiego TAP ,20.999400814765508
Górna  Koty,20.999400814765508
Polskiego.  Poprawa,20.999400814765508
Zgierskiej.  NOWA,20.999400814765508
wieku.  NOWA,20.999400814765508
w mini parku,20.998528862141576
w SP Zielone,20.985315355593272
i wesołych zabaw,20.977957271298813
deszczowe w warszawskich,20.977842203662625
kwietniki miejskie w,20.977842203662625
teren obok osiedla,20.972446956464644
i Baczynskiego. Na,20.972117695650574
i żywopłotami. Na,20.972117695650574
drzew zimozielonych. W,20.969167075710118
ogród zmysłów Na,20.968300137964516
parku obok kościoła,20.965673165181784
 Aleja Raz,20.96326382241054
Katyńska  Aleja,20.96326382241054
powietrza i estetykę,20.959661592331265
Zielony Widok i,20.95732374900017
nowego parku. Park,20.954479570969553
. Projekt zadania,20.94508863878161
od A Zielone,20.939345639716286
zwierząt w Kaliszu,20.93916584434704
Fabryka wody na,20.937660442132064
zabaw Miseczek od,20.935840130407
wiewiórki  zawieszenie,20.92811660318197
ławek i urządzeń,20.923364325525064
Cyganerii  Ogród,20.92312124506774
ławki edukacyjne z,20.922180514739157
Zielone Brętowo Park,20.921591879691103
Pomóżmy zwierzętom w,20.92084312497283
jordanowskiego w elementy,20.92084312497283
przystań co w,20.92084312497283
bezpieczeństwa estetyki oraz,20.920504857817217
ulicach Czestochowy w,20.920407010571314
 a ulicą,20.91598558784801
deszczówkę Zielona ,20.91199317941833
Stawach Jana. ,20.909812587546444
centrum Zielone Stare,20.906514389509073
 ZIELONA STREFA,20.905606827554845
Przytyk Kasprowicza ,20.905606827554845
beton.  Alejki,20.905606827554845
tam  gdzie,20.905606827554845
Wody pitnej dla,20.9048418389814
na Dickensa Wymiana,20.899253272211475
na naszych podwórkach,20.899253272211475
sie na linii,20.899253272211475
skarpy zieleni i,20.88700089477951
ulicy Chyrowej oraz,20.885264722140892
wodne w miejskich,20.883011717788953
betonu na Wilanowie,20.88006816146692
 A wszystko,20.87311865455404
 obok przychodni,20.87311865455404
ÉciegiennegoStonecznej  obok,20.87311865455404
zielone salony na,20.870974081854126
sprzątanie lasu na,20.86765758549198
ulicy Racławickiej Zielone,20.860290831803606
psów Kaczkowate na,20.859937579133472
niskiej czyli po,20.856515506843973
i ich czworonożnych,20.854421145255504
dla tej czesci,20.854124894338753
sie Z drzew,20.853720555896402
i Św. Wincentego,20.850419402380847
parkowe i oświetlenie.,20.850419402380847
boiskiem SP a,20.84962648652573
PARK ALPEJSKI ,20.84844712932061
PARK ORG ,20.84844712932061
PARK PORTO ,20.84844712932061
PARK REKREACYJNO ,20.84844712932061
PARK UPHAGENÓW ,20.84844712932061
ul. Spokojnej przy,20.842643617835698
oraz utworzenie zielonej,20.83695330151645
II ul. Krzywoustego,20.836795670002886
II ul. Mazurską,20.836795670002886
w wypożyczalni nr,20.83625693388032
w Żłobku nr,20.83625693388032
rekreacyjny W sąsiedztwie,20.831677307112606
kościoła i łąka,20.828708565494225
miasta Rewitalizacja fragmentu,20.827580281449897
i kompleksu sportowego,20.825910780024227
i monitoringu uzupelnienie,20.825910780024227
i starszych mieszkańców.,20.825910780024227
lat ławkami i,20.825910780024227
marzen i realizacji,20.825910780024227
